	Common Settings;	
	.Source/Sweep Points;	100
	.Repeat;	0
	.Source to Measure Delay;	0,1
	.Measure Window;	20 ms
	.NPLC;	1
	.Channel;	SMU-1
	..Instrument;	My 2450
	...Model;	2450
	...Serial Number;	04644437
	..Source Settings;	
	...Mode;	DC
	...Function;	Voltage Sweep
	...Type;	Linear
	...Dual Sweep;	Disabled
	...Range;	Auto
	...Start;	-1
	...Stop;	1
	...Step;	0,0202020202020202
	...Limit;	0,001
	..Measure Settings;	
	...Voltage;	Measured
	...Current;	True
	...Range;	Auto
	...Minimum Range;	1E-08
	...Resistance;	False
	...Power;	True
	...Auto Zero;	On
	..Instrument Settings;	
	...Input Terminals;	Front
	...Sense;	2-Wire
	...Output Off;	Normal
	...High Capacitance;	False

"Index";"SMU-1 Time (s)";"SMU-1 Voltage (V)";"SMU-1 Current (A)";"SMU-1 Power (W)"
"30";"5,29682386";"-0,414162755012512";"-1,85858552868012E-05";"7,69756902984546E-06"
"31";"5,47946574";"-0,393962293863297";"-1,75400709849782E-05";"6,91012659976707E-06"
"32";"5,6621077";"-0,373757421970367";"-1,6464946384076E-05";"6,15389591339258E-06"
"33";"5,8447565";"-0,353553384542465";"-1,53909968503285E-05";"5,44153902791607E-06"
"34";"6,02741536";"-0,333353221416473";"-1,43303695949726E-05";"4,77707486857279E-06"
"35";"6,21006316";"-0,313143044710159";"-1,3279942322697E-05";"4,15852157250465E-06"
"36";"6,39272336";"-0,292944699525833";"-1,22217588796047E-05";"3,580299482663E-06"
"37";"6,5753834";"-0,27273890376091";"-1,1173061466252E-05";"3,04732853595883E-06"
"38";"6,75803648";"-0,252529710531235";"-1,01577170426026E-05";"2,56512534442662E-06"
"39";"7,10299928";"-0,232284605503082";"-9,13824078452308E-06";"2,12267265562512E-06"
"40";"7,28564976";"-0,212076589465141";"-8,14964005257934E-06";"1,72834786771954E-06"
"41";"7,46831218";"-0,191916450858116";"-7,18567753210664E-06";"1,37904972897281E-06"
"42";"7,65096138";"-0,171710148453712";"-6,26870723863249E-06";"1,07640065055845E-06"
"43";"7,83360828";"-0,151515975594521";"-5,3823969210498E-06";"8,15519120529805E-07"
"44";"8,01627276";"-0,131314858794212";"-4,53121629107045E-06";"5,95016027427951E-07"
"45";"8,19892454";"-0,111113019287586";"-3,72808995052765E-06";"4,14239330578835E-07"
"46";"8,38159404";"-0,0909113213419914";"-2,93777884508017E-06";"2,67077356616788E-07"
"47";"8,56426174";"-0,070708729326725";"-2,2054223336454E-06";"1,55942610840847E-07"
"48";"8,74691912";"-0,0505133830010891";"-1,49889365275158E-06";"7,57141891593418E-08"
"49";"9,09588514";"-0,0302990172058344";"-8,16094882338803E-07";"2,47268728815768E-08"
"50";"9,27855098";"-0,0100990012288094";"-1,58251751258831E-07";"1,59818463042417E-09"
"51";"9,4612009";"0,0100958654657006";"4,9379622168999E-07";"4,98530022165343E-09"
"52";"9,95963988";"0,0302934553474188";"1,14550687158044E-06";"3,47013612643834E-08"
"53";"10,14228834";"0,0504884198307991";"1,7804160279411E-06";"8,9890391892174E-08"
"54";"10,32494548";"0,070687934756279";"2,43183535530989E-06";"1,71901418934158E-07"
"55";"10,50760508";"0,0908878967165947";"3,11113149109588E-06";"2,82764197634467E-07"
"56";"10,69026618";"0,111085943877697";"3,80575806957495E-06";"4,22766227328895E-07"
"57";"10,87291816";"0,131289944052696";"4,56491488876054E-06";"5,99327420350691E-07"
"58";"11,05555538";"0,151484072208405";"5,35369326826185E-06";"8,10999257631027E-07"
"59";"11,2382036";"0,171688377857208";"6,21306617176742E-06";"1,06671125255024E-06"
"60";"11,420851";"0,191887691617012";"7,14615953256725E-06";"1,37126005663124E-06"
"61";"11,60349434";"0,212071746587753";"8,15202383819269E-06";"1,72881393359052E-06"
"62";"11,78614002";"0,232266202569008";"9,28172084968537E-06";"2,15583005506201E-06"
"63";"12,28053204";"0,252519816160202";"1,05148956208723E-05";"2,65521950912638E-06"
"64";"12,4631742";"0,272727370262146";"1,18424723041244E-05";"3,22976632890614E-06"
"65";"12,64583184";"0,292924910783768";"1,32572304210044E-05";"3,88337303831255E-06"
"66";"12,82849846";"0,313123792409897";"1,48398667079164E-05";"4,64671534244015E-06"
"67";"13,0111551";"0,333325564861298";"1,64647972269449E-05";"5,48813783599815E-06"
"68";"13,1938218";"0,353525847196579";"1,81771520146867E-05";"6,42609306561313E-06"
"69";"13,3764622";"0,373724550008774";"2,00701942958403E-05";"7,50072433180159E-06"
"70";"13,55910802";"0,39392551779747";"2,20450729102595E-05";"8,68411676105695E-06"
"71";"13,74176642";"0,414123833179474";"2,4066421246971E-05";"9,96647861770757E-06"
"72";"13,92441556";"0,434325367212296";"2,62458597717341E-05";"1,13992426831608E-05"
"73";"14,10706428";"0,454523891210556";"2,84172201645561E-05";"1,29163054865811E-05"
"74";"14,28971202";"0,474723696708679";"3,06499423459172E-05";"1,45502539343617E-05"
"75";"14,47235452";"0,494925081729889";"3,29744143527932E-05";"1,63198647185514E-05"
"76";"14,65501292";"0,515116095542908";"3,53358591382857E-05";"1,82020697919679E-05"
"77";"14,83765792";"0,535321831703186";"3,76767347916029E-05";"2,0169178681236E-05"
"78";"15,02029098";"0,555516242980957";"4,01299585064407E-05";"2,22928437804797E-05"
"79";"15,20292554";"0,57571941614151";"4,26339720434044E-05";"2,45452054926222E-05"
"80";"15,3855778";"0,595924437046051";"4,49895742349327E-05";"2,68103866988938E-05"
"81";"15,56823102";"0,616113722324371";"4,75028209621087E-05";"2,92671398438729E-05"
"82";"15,75089204";"0,636319816112518";"5,00154055771418E-05";"3,18257936796399E-05"
"83";"15,93353336";"0,656508326530457";"5,23994203831535E-05";"3,440065578691E-05"
"84";"16,1161877";"0,676711559295654";"5,49788601347245E-05";"3,72048301700671E-05"
"85";"16,29882408";"0,696911513805389";"5,73529869143385E-05";"3,99699569317324E-05"
"86";"16,48147444";"0,717105388641357";"5,98161714151502E-05";"4,28944988496993E-05"
"87";"16,66411996";"0,737309515476227";"6,22042280156165E-05";"4,5863769218767E-05"
"88";"16,84678256";"0,757541537284851";"6,46252083242871E-05";"4,89562796613342E-05"
"89";"17,02942638";"0,777741432189941";"6,71399175189435E-05";"5,22174956082977E-05"
"90";"17,21207104";"0,797939419746399";"6,95233684382401E-05";"5,54754362704244E-05"
"91";"17,39471574";"0,818134963512421";"7,20532261766493E-05";"5,89492635689852E-05"
"92";"17,5773443";"0,838331818580627";"7,44917342672125E-05";"6,24487910574571E-05"
"93";"17,75997736";"0,858534693717957";"7,68581594456919E-05";"6,59853963794329E-05"
"94";"17,94262494";"0,878734588623047";"7,92725550127216E-05";"6,96595360182017E-05"
"95";"18,12527132";"0,898931920528412";"8,16988540464081E-05";"7,3441707772908E-05"
"96";"18,3079059";"0,919134497642517";"8,42500594444573E-05";"7,74371360638335E-05"
"97";"18,49053268";"0,939323246479034";"8,65749098011293E-05";"8,13218253380263E-05"
"98";"18,67317926";"0,959527134895325";"8,90136216185056E-05";"8,54109853182612E-05"
"99";"18,85582456";"0,979726135730743";"9,16301360120997E-05";"8,97724390716169E-05"
"100";"19,03846432";"0,999923348426819";"9,41676917136647E-05";"9,4160473611952E-05"

"Min";"0";"-0,999995827674866";"-4,81652277812827E-05";"1,59818463042417E-09"
"Max";"19,03846432";"0,999923348426819";"9,41676917136647E-05";"9,4160473611952E-05"
"Mean";"9,5014973944";"-1,73472519961848E-05";"7,72330200547345E-06";"2,20658335555714E-05"
"StdDev";"5,70533838660262";"0,586070855113151";"3,90184028595255E-05";"2,37090414884282E-05"
"CV";"60,0467289499573%";"-3378465,10353367%";"505,203639995865%";"107,446842779442%"
