	Common Settings;	
	.Source/Sweep Points;	100
	.Repeat;	0
	.Source to Measure Delay;	0,1
	.Measure Window;	20 ms
	.NPLC;	1
	.Channel;	SMU-1
	..Instrument;	My 2450
	...Model;	2450
	...Serial Number;	04644437
	..Source Settings;	
	...Mode;	DC
	...Function;	Voltage Sweep
	...Type;	Linear
	...Dual Sweep;	Disabled
	...Range;	Auto
	...Start;	-1
	...Stop;	1
	...Step;	0,0202020202020202
	...Limit;	0,001
	..Measure Settings;	
	...Voltage;	Measured
	...Current;	True
	...Range;	Auto
	...Minimum Range;	1E-08
	...Resistance;	False
	...Power;	True
	...Auto Zero;	On
	..Instrument Settings;	
	...Input Terminals;	Front
	...Sense;	2-Wire
	...Output Off;	Normal
	...High Capacitance;	False

"Index";"SMU-1 Time (s)";"SMU-1 Voltage (V)";"SMU-1 Current (A)";"SMU-1 Power (W)"
"57";"10,87263566";"0,131289035081863";"4,43046928921831E-06";"5,81672037941301E-07"
"58";"11,05527864";"0,151486098766327";"5,20793219038751E-06";"7,88929330161376E-07"
"59";"11,23791472";"0,171684876084328";"6,06990988671896E-06";"1,04211172674438E-06"
"60";"11,42055988";"0,191892638802528";"6,98019357514568E-06";"1,33944776448716E-06"
"61";"11,60320178";"0,212065428495407";"7,96845233708154E-06";"1,68983325930843E-06"
"62";"11,78585424";"0,232267245650291";"9,06139030121267E-06";"2,10466416702493E-06"
"63";"11,96849766";"0,252490520477295";"1,0258635484206E-05";"2,59020821279403E-06"
"64";"12,46288314";"0,272725522518158";"1,15707543955068E-05";"3,15564003844387E-06"
"65";"12,64553494";"0,29292705655098";"1,29576856124913E-05";"3,79565670618006E-06"
"66";"12,82818206";"0,313123881816864";"1,44841005749186E-05";"4,53531779664437E-06"
"67";"13,0108397";"0,333327233791351";"1,60907347890316E-05";"5,36348011689815E-06"
"68";"13,19347046";"0,353524744510651";"1,78275386133464E-05";"6,30247603353705E-06"
"69";"13,37611888";"0,373725771903992";"1,96392593352357E-05";"7,33969735468363E-06"
"70";"13,55876276";"0,393926024436951";"2,15801173908403E-05";"8,50096985065643E-06"
"71";"13,74141802";"0,414120614528656";"2,35861843975727E-05";"9,76752517710898E-06"
"72";"13,92406944";"0,43432754278183";"2,56918192462763E-05";"1,11586647228301E-05"
"73";"14,1067176";"0,454520910978317";"2,78435836662538E-05";"1,26554910128867E-05"
"74";"14,28934826";"0,474725544452667";"3,00766150758136E-05";"1,42781374671589E-05"
"75";"14,47199718";"0,494922816753387";"3,23026542901061E-05";"1,59873206498702E-05"
"76";"14,6546529";"0,515119791030884";"3,46149899996817E-05";"1,78308664151722E-05"
"77";"14,83731304";"0,535322189331055";"3,69248191418592E-05";"1,97666750236733E-05"
"78";"15,01995814";"0,555518686771393";"3,93677764805034E-05";"2,1869535491559E-05"
"79";"15,20260678";"0,575719356536865";"4,17568626289722E-05";"2,40402340837501E-05"
"80";"15,3852462";"0,595920383930206";"4,41901320300531E-05";"2,63338004452757E-05"
"81";"15,56790924";"0,61611545085907";"4,66205165139399E-05";"2,87236205512688E-05"
"82";"15,75055416";"0,636318445205688";"4,90881393488962E-05";"3,12356885085298E-05"
"83";"15,93319358";"0,656514585018158";"5,15213396283798E-05";"3,38245109057053E-05"
"84";"16,11583998";"0,676711320877075";"5,39634165761527E-05";"3,65176549102881E-05"
"85";"16,29849168";"0,696915209293365";"5,63771245651878E-05";"3,9290075565706E-05"
"86";"16,48115386";"0,717107236385345";"5,87899703532457E-05";"4,21587131671924E-05"
"87";"16,66380202";"0,737308382987976";"6,12391813774593E-05";"4,51521617969219E-05"
"88";"16,84644454";"0,757542133331299";"6,36190961813554E-05";"4,81941458418331E-05"
"89";"17,02908386";"0,777737736701965";"6,60658697597682E-05";"5,1381920020209E-05"
"90";"17,2117341";"0,797941267490387";"6,85483610141091E-05";"5,46975660719868E-05"
"91";"17,39438652";"0,818134367465973";"7,09767627995461E-05";"5,80685289377891E-05"
"92";"17,57703114";"0,83833521604538";"7,34204077161849E-05";"6,15509133648877E-05"
"93";"17,75967558";"0,858533918857574";"7,5784424552694E-05";"6,50634989995905E-05"
"94";"17,94230762";"0,878734767436981";"7,82298302510753E-05";"6,87432716923132E-05"
"95";"18,1249539";"0,898932993412018";"8,0696408986114E-05";"7,25406644874879E-05"
"96";"18,30760296";"0,919131755828857";"8,31927900435403E-05";"7,64651351850207E-05"
"97";"18,49023448";"0,939327716827393";"8,56671467772685E-05";"8,04695253894087E-05"
"98";"18,67288318";"0,959526538848877";"8,81097730598412E-05";"8,45436655828695E-05"
"99";"18,85553172";"0,979725956916809";"9,0673471277114E-05";"8,88351534139393E-05"
"100";"19,03818528";"0,999923884868622";"9,30923415580764E-05";"9,30852558222684E-05"

"Min";"0";"-0,999995291233063";"-4,75346932944376E-05";"2,41057426758522E-09"
"Max";"19,03818528";"0,999923884868622";"9,30923415580764E-05";"9,30852558222684E-05"
"Mean";"9,498160571";"-1,70813221483979E-05";"7,48085238143403E-06";"2,17976746582964E-05"
"StdDev";"5,70377317051788";"0,586070785786464";"3,85496315085067E-05";"2,3416018606029E-05"
"CV";"60,0513449723388%";"-3431062,19000403%";"515,310683100486%";"107,42438802809%"
