	Common Settings;	
	.Source/Sweep Points;	100
	.Repeat;	0
	.Source to Measure Delay;	0,1
	.Measure Window;	20 ms
	.NPLC;	1
	.Channel;	SMU-1
	..Instrument;	My 2450
	...Model;	2450
	...Serial Number;	04644437
	..Source Settings;	
	...Mode;	DC
	...Function;	Voltage Sweep
	...Type;	Linear
	...Dual Sweep;	Disabled
	...Range;	Auto
	...Start;	-1
	...Stop;	1
	...Step;	0,0202020202020202
	...Limit;	0,001
	..Measure Settings;	
	...Voltage;	Measured
	...Current;	True
	...Range;	Auto
	...Minimum Range;	1E-08
	...Resistance;	False
	...Power;	True
	...Auto Zero;	On
	..Instrument Settings;	
	...Input Terminals;	Front
	...Sense;	2-Wire
	...Output Off;	Normal
	...High Capacitance;	False

"Index";"SMU-1 Time (s)";"SMU-1 Voltage (V)";"SMU-1 Current (A)";"SMU-1 Power (W)"
"1";"0";"-0,999998390674591";"-4,76873865409289E-05";"4,7687309796406E-05"
"2";"0,18264912";"-0,979800701141357";"-4,66603087261319E-05";"4,57178032053362E-05"
"3";"0,36529136";"-0,959592938423157";"-4,57246133009903E-05";"4,38770160357599E-05"
"4";"0,54792054";"-0,939391255378723";"-4,47230377176311E-05";"4,20124305459155E-05"
"5";"0,73055892";"-0,919186413288116";"-4,37409435107838E-05";"4,02060809795155E-05"
"6";"0,91319696";"-0,898985803127289";"-4,27715349360369E-05";"3,845100268546E-05"
"7";"1,09580872";"-0,878780424594879";"-4,1760278691072E-05";"3,66981154393408E-05"
"8";"1,27842774";"-0,858609974384308";"-4,08254891226534E-05";"3,50531721698283E-05"
"9";"1,46105802";"-0,838405728340149";"-3,98549891542643E-05";"3,34146512098697E-05"
"10";"1,64368004";"-0,818203210830688";"-3,89097149309237E-05";"3,18360536889885E-05"
"11";"1,82631108";"-0,79800283908844";"-3,79019656975288E-05";"3,02458762336606E-05"
"12";"2,00895174";"-0,777799308300018";"-3,69169247278478E-05";"2,87139585178839E-05"
"13";"2,19158216";"-0,757593035697937";"-3,59410332748666E-05";"2,72286765048268E-05"
"14";"2,37421894";"-0,737358450889587";"-3,49617985193618E-05";"2,57793775965505E-05"
"15";"2,55686916";"-0,717150926589966";"-3,39833241014276E-05";"2,43711723679459E-05"
"16";"2,73948394";"-0,69695109128952";"-3,29665854224004E-05";"2,29760976862311E-05"
"17";"2,92211302";"-0,676743805408478";"-3,20054896292277E-05";"2,16595168456451E-05"
"18";"3,10473646";"-0,656541764736176";"-3,09912720695138E-05";"2,03470644559375E-05"
"19";"3,28737718";"-0,636342287063599";"-2,99947714665905E-05";"1,90869414750001E-05"
"20";"3,47000866";"-0,616133272647858";"-2,8977292458876E-05";"1,78538740351614E-05"
"21";"3,65264176";"-0,595931768417358";"-2,79737323580775E-05";"1,6670435793383E-05"
"22";"3,83527776";"-0,575760245323181";"-2,69549364020349E-05";"1,55195807955064E-05"
"23";"4,01792754";"-0,555554389953613";"-2,5925586669473E-05";"1,44030734863486E-05"
"24";"4,20055366";"-0,53535383939743";"-2,49068634730065E-05";"1,33339849876217E-05"
"25";"4,38317826";"-0,515146195888519";"-2,38595221162541E-05";"1,22911420539063E-05"
"26";"4,56581508";"-0,494947403669357";"-2,28225162572926E-05";"1,12959451667487E-05"
"27";"4,74843646";"-0,474743336439133";"-2,17927863559453E-05";"1,03459801049267E-05"
"28";"4,93107836";"-0,454537898302078";"-2,07495450013084E-05";"9,43145457561913E-06"
"29";"5,11370648";"-0,434340000152588";"-1,96990404219832E-05";"8,55608121989003E-06"
"30";"5,29637722";"-0,414161682128906";"-1,8653146980796E-05";"7,7254187305642E-06"
"31";"5,47903912";"-0,393960118293762";"-1,76044577528955E-05";"6,93545425882827E-06"
"32";"5,66168108";"-0,373757064342499";"-1,65472720254911E-05";"6,18465981512431E-06"
"33";"5,84432954";"-0,353551954030991";"-1,54874833242502E-05";"5,47562999231104E-06"
"34";"6,02698112";"-0,333350539207458";"-1,4430174815061E-05";"4,81030655545848E-06"
"35";"6,2096269";"-0,313140451908112";"-1,33756748255109E-05";"4,18846485943645E-06"
"36";"6,3922861";"-0,292940497398376";"-1,23335021271487E-05";"3,61298224779087E-06"
"37";"6,57493184";"-0,272736340761185";"-1,12907464426826E-05";"3,07939686923961E-06"
"38";"6,75756886";"-0,252525478601456";"-1,02704389064456E-05";"2,59354750029719E-06"
"39";"7,10255562";"-0,232281908392906";"-9,25443509913748E-06";"2,14963784592595E-06"
"40";"7,28521198";"-0,212075978517532";"-8,27487201604526E-06";"1,75490157991015E-06"
