	Common Settings;	
	.Source/Sweep Points;	100
	.Repeat;	0
	.Source to Measure Delay;	0,1
	.Measure Window;	20 ms
	.NPLC;	1
	.Channel;	SMU-1
	..Instrument;	My 2450
	...Model;	2450
	...Serial Number;	04644437
	..Source Settings;	
	...Mode;	DC
	...Function;	Voltage Sweep
	...Type;	Linear
	...Dual Sweep;	Disabled
	...Range;	Auto
	...Start;	-1
	...Stop;	1
	...Step;	0,0202020202020202
	...Limit;	0,001
	..Measure Settings;	
	...Voltage;	Measured
	...Current;	True
	...Range;	Auto
	...Minimum Range;	1E-08
	...Resistance;	False
	...Power;	True
	...Auto Zero;	On
	..Instrument Settings;	
	...Input Terminals;	Front
	...Sense;	2-Wire
	...Output Off;	Normal
	...High Capacitance;	False

"Index";"SMU-1 Time (s)";"SMU-1 Voltage (V)";"SMU-1 Current (A)";"SMU-1 Power (W)"
"1";"0";"-0,99999725818634";"-4,79446389363147E-05";"4,79445074810488E-05"
"2";"0,18265888";"-0,979799568653107";"-4,69380138383713E-05";"4,59898457122697E-05"
"3";"0,36528632";"-0,959591269493103";"-4,59158145531546E-05";"4,40604147768715E-05"
"4";"0,54792288";"-0,939388632774353";"-4,49081526312511E-05";"4,2186208100693E-05"
"5";"0,73057384";"-0,919184863567352";"-4,39056057075504E-05";"4,03573681921367E-05"
"6";"0,91320262";"-0,898983597755432";"-4,29392275691498E-05";"3,86016612849535E-05"
"7";"1,09584348";"-0,878780901432037";"-4,19807220168877E-05";"3,68918567367684E-05"
"8";"1,27847668";"-0,858607828617096";"-4,08977612096351E-05";"3,51151379475053E-05"
"9";"1,46111746";"-0,838404893875122";"-3,99886048398912E-05";"3,35266419970032E-05"
"10";"1,64375836";"-0,81820273399353";"-3,89561282645445E-05";"3,1874010651853E-05"
"11";"1,82640872";"-0,798001527786255";"-3,79979283025023E-05";"3,03224048381094E-05"
"12";"2,009045";"-0,777799606323242";"-3,70041125279386E-05";"2,87817841565716E-05"
"13";"2,19169754";"-0,757592976093292";"-3,59959412890021E-05";"2,72702722884145E-05"
"14";"2,37433234";"-0,737358629703522";"-3,49955043930095E-05";"2,5804237165013E-05"
"15";"2,55699402";"-0,71714973449707";"-3,39970174536575E-05";"2,43809520405827E-05"
"16";"2,7396434";"-0,696948885917664";"-3,30058828694746E-05";"2,30034132946092E-05"
"17";"2,92229678";"-0,676742613315582";"-3,20087128784508E-05";"2,16616600022309E-05"
"18";"3,10495904";"-0,65654045343399";"-3,09574679704383E-05";"2,03248300584798E-05"
"19";"3,2876181";"-0,636342406272888";"-2,99368330161087E-05";"1,90500763576603E-05"
"20";"3,47027746";"-0,61613267660141";"-2,88951941911364E-05";"1,78032733379024E-05"
"21";"3,65295502";"-0,5959312915802";"-2,78937113762368E-05";"1,66227354474061E-05"
"22";"3,83562014";"-0,575760126113892";"-2,68640815193066E-05";"1,54672669634899E-05"
"23";"4,01829496";"-0,555555522441864";"-2,58015388681088E-05";"1,43341874056762E-05"
"24";"4,20095138";"-0,535353124141693";"-2,47945081355283E-05";"1,32738173919117E-05"
"25";"4,38360122";"-0,51514732837677";"-2,37254389503505E-05";"1,22220964898392E-05"
"26";"4,5662579";"-0,494946897029877";"-2,26609554374591E-05";"1,12159695775027E-05"
"27";"4,74892374";"-0,474743127822876";"-2,16230000660289E-05";"1,02653706842608E-05"
"28";"4,93157756";"-0,454538226127625";"-2,05370961339213E-05";"9,33489524652508E-06"
"29";"5,1142297";"-0,434339135885239";"-1,94958684005542E-05";"8,46781863442903E-06"
"30";"5,29690428";"-0,414162039756775";"-1,84203163371421E-05";"7,62899578715583E-06"
"31";"5,4795751";"-0,393960207700729";"-1,7354148440063E-05";"6,83684392391651E-06"
"32";"5,6622168";"-0,373757392168045";"-1,63051245181123E-05";"6,0941608188649E-06"
"33";"5,84486512";"-0,353551596403122";"-1,52153870658367E-05";"5,37942438701798E-06"
"34";"6,02752758";"-0,333352208137512";"-1,41662267196807E-05";"4,72234295798219E-06"
"35";"6,21018684";"-0,313142240047455";"-1,31015494844178E-05";"4,10264855364316E-06"
"36";"6,39284766";"-0,292942821979523";"-1,20396971396985E-05";"3,52694285588208E-06"
"37";"6,57550616";"-0,272735208272934";"-1,10031587610138E-05";"3,00094879634525E-06"
