	Common Settings;	
	.Source/Sweep Points;	100
	.Repeat;	0
	.Source to Measure Delay;	0,1
	.Measure Window;	20 ms
	.NPLC;	1
	.Channel;	SMU-1
	..Instrument;	My 2450
	...Model;	2450
	...Serial Number;	04644437
	..Source Settings;	
	...Mode;	DC
	...Function;	Voltage Sweep
	...Type;	Linear
	...Dual Sweep;	Disabled
	...Range;	Auto
	...Start;	-1
	...Stop;	1
	...Step;	0,0202020202020202
	...Limit;	0,001
	..Measure Settings;	
	...Voltage;	Measured
	...Current;	True
	...Range;	Auto
	...Minimum Range;	1E-08
	...Resistance;	False
	...Power;	True
	...Auto Zero;	On
	..Instrument Settings;	
	...Input Terminals;	Front
	...Sense;	2-Wire
	...Output Off;	Normal
	...High Capacitance;	False

"Index";"SMU-1 Time (s)";"SMU-1 Voltage (V)";"SMU-1 Current (A)";"SMU-1 Power (W)"
"1";"0";"-0,99999737739563";"-4,78839720017277E-05";"4,78838464210134E-05"
"2";"0,18265504";"-0,979802012443542";"-4,69363912998233E-05";"4,59883706524044E-05"
"3";"0,36529816";"-0,959592878818512";"-4,59109651274048E-05";"4,40558351959427E-05"
"4";"0,54793848";"-0,939391613006592";"-4,50249717687257E-05";"4,22960808553995E-05"
"5";"0,73057324";"-0,919186294078827";"-4,40360599895939E-05";"4,04773427876677E-05"
"6";"0,9131898";"-0,898986458778381";"-4,30577783845365E-05";"3,87083597127788E-05"
"7";"1,09581898";"-0,878781855106354";"-4,20669857703615E-05";"3,69677037940109E-05"
"8";"1,27844164";"-0,858609974384308";"-4,10719076171517E-05";"3,52647495470773E-05"
"9";"1,46109574";"-0,838406682014465";"-4,01010402129032E-05";"3,36209800702288E-05"
"10";"1,64372702";"-0,818204045295715";"-3,91038447560277E-05";"3,19949239659975E-05"
"11";"1,82637222";"-0,798004746437073";"-3,81130230380222E-05";"3,04143732854072E-05"
"12";"2,0090153";"-0,777799963951111";"-3,71002715837676E-05";"2,88565899004309E-05"
"13";"2,1916518";"-0,757592916488647";"-3,61456550308503E-05";"2,73836922132144E-05"
"14";"2,3742942";"-0,737359344959259";"-3,51530215993989E-05";"2,59204089798715E-05"
"15";"2,55693944";"-0,717150628566742";"-3,41439008479938E-05";"2,44863199548593E-05"
"16";"2,73957172";"-0,696952700614929";"-3,31405717588495E-05";"2,3097410987253E-05"
"17";"2,92222064";"-0,676744163036346";"-3,2107942388393E-05";"2,17288625984522E-05"
"18";"3,10485004";"-0,656542479991913";"-3,11093244818039E-05";"2,04245930461567E-05"
"19";"3,28751886";"-0,636342227458954";"-3,01291456707986E-05";"1,91724476675913E-05"
"20";"3,47017396";"-0,616134226322174";"-2,90809130092384E-05";"1,79177458376896E-05"
"21";"3,65284138";"-0,595931708812714";"-2,81010688922834E-05";"1,67463180044422E-05"
"22";"3,83550172";"-0,575761497020721";"-2,70832788373809E-05";"1,55935091676401E-05"
"23";"4,01817066";"-0,55555659532547";"-2,60559554590145E-05";"1,44755579027622E-05"
"24";"4,20080884";"-0,535354673862457";"-2,50267130468274E-05";"1,33981678010336E-05"
"25";"4,38345122";"-0,515148043632507";"-2,39803030126495E-05";"1,23534061826811E-05"
"26";"4,56611498";"-0,49494856595993";"-2,29391080210917E-05";"1,13536786194393E-05"
"27";"4,74876664";"-0,474744111299515";"-2,19019002543064E-05";"1,03977981720013E-05"
"28";"4,93141764";"-0,454538315534592";"-2,08401288546156E-05";"9,47263706510082E-06"
"29";"5,1140711";"-0,43434089422226";"-1,97842327906983E-05";"8,59310136181325E-06"
"30";"5,29673968";"-0,414163261651993";"-1,87548757821787E-05";"7,76758052582511E-06"
"31";"5,47940376";"-0,393961101770401";"-1,76836565515259E-05";"6,96667281836852E-06"
"32";"5,66204952";"-0,373757809400558";"-1,66236077348003E-05";"6,21320321129315E-06"
"33";"5,84469034";"-0,353552043437958";"-1,55598918354372E-05";"5,5012315540924E-06"
"34";"6,02734128";"-0,333350598812103";"-1,4492851732939E-05";"4,83120080367025E-06"
"35";"6,20999034";"-0,313142091035843";"-1,34384135890286E-05";"4,20813293147292E-06"
"36";"6,39264656";"-0,292942076921463";"-1,23814261314692E-05";"3,62704068620226E-06"
"37";"6,57531734";"-0,272736668586731";"-1,1336517673044E-05";"3,09188406352062E-06"
"38";"6,75796236";"-0,252527058124542";"-1,02962294477038E-05";"2,60007653220392E-06"
"39";"7,10292752";"-0,23228332400322";"-9,292816685047E-06";"2,1585663489553E-06"
"40";"7,2855642";"-0,212074637413025";"-8,30934732221067E-06";"1,76220182049672E-06"
"41";"7,4681957";"-0,191916704177856";"-7,34376726541086E-06";"1,40939160982688E-06"
"42";"7,65083446";"-0,171712934970856";"-6,42328905087197E-06";"1,10296181509139E-06"
"43";"7,83346956";"-0,151512831449509";"-5,52989604329923E-06";"8,37850207141701E-07"
"44";"8,01612586";"-0,131314903497696";"-4,67115569335874E-06";"6,13392359096116E-07"
"45";"8,19878668";"-0,111106485128403";"-3,86285228159977E-06";"4,29187939578781E-07"
"46";"8,38145216";"-0,0909120142459869";"-3,07710979541298E-06";"2,79746249557051E-07"
"47";"8,56410158";"-0,0707044526934624";"-2,34011304200976E-06";"1,65456411876134E-07"
"48";"8,74674886";"-0,0505092144012451";"-1,62763456046378E-06";"8,22105429813412E-08"
"49";"9,095706";"-0,0302913133054972";"-9,46108116295363E-07";"2,86588573715766E-08"
"50";"9,27837124";"-0,0101060634478927";"-2,83764251207685E-07";"2,86773952694862E-09"
"51";"9,46102326";"0,010094715282321";"3,63470547881661E-07";"3,66913169437458E-09"
"52";"9,64366518";"0,0302640572190285";"9,98919972516887E-07";"3,02313712054814E-08"
"53";"10,1420707";"0,0504915975034237";"1,64137031788414E-06";"8,28754094446725E-08"
"54";"10,32473758";"0,0706835389137268";"2,28529393098142E-06";"1,61532662499829E-07"
"55";"10,5073995";"0,0908898338675499";"2,95154768537031E-06";"2,68265678775459E-07"
"56";"10,69005192";"0,111084923148155";"3,63953699888953E-06";"4,0429768781651E-07"
"57";"10,87268486";"0,131286337971687";"4,37511016571079E-06";"5,74392191878872E-07"
"58";"11,05534412";"0,15148514509201";"5,14615112479078E-06";"7,79565449804344E-07"
"59";"11,23798804";"0,17168365418911";"5,99755594521412E-06";"1,02968232087798E-06"
"60";"11,42063892";"0,191889271140099";"6,89919716023724E-06";"1,32388191452976E-06"
"61";"11,60328768";"0,212065681815147";"7,87841054261662E-06";"1,67074050333964E-06"
"62";"11,78593746";"0,232271432876587";"8,96702113095671E-06";"2,08278284672195E-06"
