	Common Settings;	
	.Source/Sweep Points;	100
	.Repeat;	0
	.Source to Measure Delay;	0,1
	.Measure Window;	20 ms
	.NPLC;	1
	.Channel;	SMU-1
	..Instrument;	My 2450
	...Model;	2450
	...Serial Number;	04644437
	..Source Settings;	
	...Mode;	DC
	...Function;	Voltage Sweep
	...Type;	Linear
	...Dual Sweep;	Disabled
	...Range;	Auto
	...Start;	-1
	...Stop;	1
	...Step;	0,0202020202020202
	...Limit;	0,001
	..Measure Settings;	
	...Voltage;	Measured
	...Current;	True
	...Range;	Auto
	...Minimum Range;	1E-08
	...Resistance;	False
	...Power;	True
	...Auto Zero;	On
	..Instrument Settings;	
	...Input Terminals;	Front
	...Sense;	2-Wire
	...Output Off;	Normal
	...High Capacitance;	False

"Index";"SMU-1 Time (s)";"SMU-1 Voltage (V)";"SMU-1 Current (A)";"SMU-1 Power (W)"
"1";"0";"-0,999997079372406";"-4,81364622828551E-05";"4,8136321694175E-05"
"2";"0,1826546";"-0,979801177978516";"-4,70828017569147E-05";"4,6131784623954E-05"
"3";"0,36530884";"-0,959592342376709";"-4,60664487036411E-05";"4,42050114165034E-05"
"4";"0,54795842";"-0,939389646053314";"-4,5083936129231E-05";"4,23513828031285E-05"
"5";"0,73060378";"-0,9191854596138";"-4,41039082943462E-05";"4,05396712163035E-05"
"6";"0,9132578";"-0,898984134197235";"-4,31112275691703E-05";"3,87563095904505E-05"
"7";"1,09588524";"-0,87878006696701";"-4,21342083427589E-05";"3,70267024290517E-05"
"8";"1,27851034";"-0,858609199523926";"-4,11436703871004E-05";"3,53263338965445E-05"
"9";"1,4611541";"-0,838405907154083";"-4,01481447624974E-05";"3,36604417301551E-05"
"10";"1,64378214";"-0,818203806877136";"-3,91618996218313E-05";"3,20424153551226E-05"
"11";"1,82643196";"-0,79800146818161";"-3,81789286620915E-05";"3,046684112595E-05"
"12";"2,0090883";"-0,777799129486084";"-3,72080612578429E-05";"2,89403976562151E-05"
"13";"2,19172636";"-0,7575923204422";"-3,62068276444916E-05";"2,74300145710412E-05"
"14";"2,37436564";"-0,737358748912811";"-3,52139941242058E-05";"2,59653466516475E-05"
"15";"2,55702036";"-0,717150330543518";"-3,42131206707563E-05";"2,45359507979582E-05"
"16";"2,7396532";"-0,696951568126678";"-3,32182571582962E-05";"2,31515164169098E-05"
"17";"2,92227428";"-0,676744520664215";"-3,21988700306974E-05";"2,17904088648537E-05"
"18";"3,10490404";"-0,656542897224426";"-3,11735238938127E-05";"2,04667556939386E-05"
"19";"3,28755084";"-0,636342108249664";"-3,01634881907376E-05";"1,91942976674578E-05"
"20";"3,47020068";"-0,616134703159332";"-2,91477826976916E-05";"1,79589604401949E-05"
"21";"3,65285302";"-0,595931529998779";"-2,8137397748651E-05";"1,67679624905378E-05"
"22";"3,83551954";"-0,575762450695038";"-2,71105473075295E-05";"1,56092351574669E-05"
"23";"4,01820194";"-0,555554628372192";"-2,60568886005785E-05";"1,447602506303E-05"
"24";"4,2008502";"-0,535355269908905";"-2,50378670898499E-05";"1,34041540938299E-05"
"25";"4,38348752";"-0,515146493911743";"-2,39993769355351E-05";"1,23631948844073E-05"
"26";"4,56614246";"-0,494947195053101";"-2,29534907703055E-05";"1,13607658734399E-05"
"27";"4,74879564";"-0,474743068218231";"-2,19093908526702E-05";"1,04013314361891E-05"
"28";"4,9314558";"-0,454538404941559";"-2,085112464556E-05";"9,47763693763049E-06"
"29";"5,11412408";"-0,434339463710785";"-1,98075904336292E-05";"8,60321820634539E-06"
"30";"5,29679354";"-0,414161920547485";"-1,87579171324614E-05";"7,76881498505081E-06"
"31";"5,47944736";"-0,393961936235428";"-1,76977737282868E-05";"6,97224920505237E-06"
"32";"5,66210354";"-0,373756378889084";"-1,66270237969002E-05";"6,21445620603204E-06"
"33";"5,84475082";"-0,353553950786591";"-1,55616071424447E-05";"5,50186768580015E-06"
"34";"6,02739618";"-0,333350569009781";"-1,4489259228867E-05";"4,83000280847304E-06"
"35";"6,21004954";"-0,313144505023956";"-1,34340325530502E-05";"4,20679347430062E-06"
"36";"6,3927037";"-0,292941838502884";"-1,238124059455E-05";"3,62698338271403E-06"
"37";"6,57538254";"-0,272738873958588";"-1,13423666334711E-05";"3,09350430363836E-06"
"38";"6,75803752";"-0,25252577662468";"-1,03026750366553E-05";"2,60169101494307E-06"
"39";"7,1030099";"-0,232283234596252";"-9,30900569073856E-06";"2,16232595271967E-06"
"40";"7,28566316";"-0,21207894384861";"-8,3143413576181E-06";"1,76329673392047E-06"
"41";"7,46831116";"-0,191914066672325";"-7,36104539100779E-06";"1,41268815594788E-06"
"42";"7,65093124";"-0,171713843941689";"-6,42857366983662E-06";"1,10387509590997E-06"
"43";"7,83355742";"-0,151514917612076";"-5,53391055291286E-06";"8,38470001497188E-07"
"44";"8,01622252";"-0,131314471364021";"-4,68396638098056E-06";"6,15072569205311E-07"
"45";"8,19887688";"-0,11111368983984";"-3,86992905987427E-06";"4,30002097261053E-07"
"46";"8,38154584";"-0,0909097641706467";"-3,09772099171823E-06";"2,81613084823566E-07"
"47";"8,56421852";"-0,0707088708877563";"-2,35169204643171E-06";"1,66285489278903E-07"
"48";"8,74686682";"-0,0505073890089989";"-1,63923584750592E-06";"8,27935226274772E-08"
"49";"9,09582598";"-0,0302908606827259";"-9,58474629442208E-07";"2,90330214683612E-08"
"50";"9,27847494";"-0,0101038683205843";"-2,96213926276323E-07";"2,99290650581923E-09"
"51";"9,46111738";"0,0100986529141665";"3,4895677458735E-07";"3,52399334860467E-09"
"52";"9,64376566";"0,0302710644900799";"9,88732494988653E-07";"2,99299851192391E-08"
"53";"10,14215506";"0,0504874363541603";"1,62449225626915E-06";"8,2016449396215E-08"
"54";"10,32480612";"0,0706857591867447";"2,27202485802991E-06";"1,60599801981E-07"
"55";"10,50746566";"0,0908854529261589";"2,93413086183136E-06";"2,66669812322164E-07"
"56";"10,69013122";"0,11108735203743";"3,63077924703248E-06";"4,03333652385291E-07"
"57";"10,87278046";"0,131287708878517";"4,35180527347256E-06";"5,71338543839662E-07"
"58";"11,05543492";"0,151484861969948";"5,13460690854117E-06";"7,778152188103E-07"
"59";"11,23808798";"0,171683192253113";"5,97380858380347E-06";"1,02560252757643E-06"
"60";"11,4207276";"0,191887527704239";"6,87382453179453E-06";"1,3190011952788E-06"
"61";"11,60338528";"0,212062671780586";"7,87666613177862E-06";"1,67034686462863E-06"
"62";"11,78603582";"0,232265397906303";"8,94846380106173E-06";"2,07841850540376E-06"
"63";"11,96868564";"0,252492725849152";"1,01439727586694E-05";"2,56127933277598E-06"
"64";"12,46307184";"0,272724539041519";"1,14207705337321E-05";"3,11472437931106E-06"
"65";"12,645718";"0,292925804853439";"1,28025876620086E-05";"3,75020829510058E-06"
"66";"12,8283795";"0,313122034072876";"1,42783992487239E-05";"4,47088141606504E-06"
"67";"13,0110386";"0,333325505256653";"1,59346072905464E-05";"5,31141102618773E-06"
"68";"13,1937028";"0,353523910045624";"1,76294452103321E-05";"6,23243040269168E-06"
"69";"13,37633874";"0,373723238706589";"1,94145304703852E-05";"7,25566120536011E-06"
"70";"13,55897544";"0,39392501115799";"2,13409130083164E-05";"8,40671939492273E-06"
"71";"13,7416237";"0,41411942243576";"2,3281969333766E-05";"9,64151569366628E-06"
"72";"13,9242651";"0,434326261281967";"2,52981499215821E-05";"1,09876508727914E-05"
"73";"14,10693184";"0,454521924257278";"2,74367866950342E-05";"1,24706210840635E-05"
"74";"14,28958702";"0,474724590778351";"2,96188809443265E-05";"1,40608111356081E-05"
"75";"14,4722378";"0,49492409825325";"3,18789789162111E-05";"1,57776748933401E-05"
"76";"14,65489866";"0,515117764472961";"3,41650265909266E-05";"1,75990121206774E-05"
"77";"14,83755256";"0,535322487354279";"3,65747000614647E-05";"1,957925941114E-05"
"78";"15,02017978";"0,555517137050629";"3,89312226616312E-05";"2,16269613548699E-05"
"79";"15,2028217";"0,575718224048615";"4,13076304539572E-05";"2,37815556446087E-05"
"80";"15,38548058";"0,595920324325562";"4,3674011976691E-05";"2,60262313817481E-05"
"81";"15,5681375";"0,616116583347321";"4,5992826926522E-05";"2,83369433844534E-05"
"82";"15,75079918";"0,636317133903503";"4,83611547679175E-05";"3,0773031394185E-05"
"83";"15,93343878";"0,656511604785919";"5,07671720697545E-05";"3,33292376059574E-05"
"84";"16,11608816";"0,676711678504944";"5,31289770151488E-05";"3,5952999213172E-05"
"85";"16,29873528";"0,696913242340088";"5,54647922399454E-05";"3,86541481956597E-05"
"86";"16,48138928";"0,717106521129608";"5,79174120503012E-05";"4,15329538682215E-05"
"87";"16,66403254";"0,73730593919754";"6,03069056523964E-05";"4,44646397121376E-05"
"88";"16,84668936";"0,757543563842773";"6,28203415544704E-05";"4,75891454229938E-05"
"89";"17,02932782";"0,777739942073822";"6,50694200885482E-05";"5,06070870104447E-05"
"90";"17,21195858";"0,797941863536835";"6,75412229611538E-05";"5,38939693151799E-05"
"91";"17,39462322";"0,818134844303131";"6,9896450440865E-05";"5,71847215987786E-05"
"92";"17,5772778";"0,838335394859314";"7,22783952369355E-05";"6,05935370107539E-05"
"93";"17,75992568";"0,858535766601563";"7,4719668191392E-05";"6,41495076109111E-05"
"94";"17,94257116";"0,878733932971954";"7,71046106819995E-05";"6,77544377948648E-05"
