	Common Settings;	
	.Source/Sweep Points;	100
	.Repeat;	0
	.Source to Measure Delay;	0,1
	.Measure Window;	20 ms
	.NPLC;	1
	.Channel;	SMU-1
	..Instrument;	My 2450
	...Model;	2450
	...Serial Number;	04644437
	..Source Settings;	
	...Mode;	DC
	...Function;	Voltage Sweep
	...Type;	Linear
	...Dual Sweep;	Disabled
	...Range;	Auto
	...Start;	-1
	...Stop;	1
	...Step;	0,0202020202020202
	...Limit;	0,001
	..Measure Settings;	
	...Voltage;	Measured
	...Current;	True
	...Range;	Auto
	...Minimum Range;	1E-08
	...Resistance;	False
	...Power;	True
	...Auto Zero;	On
	..Instrument Settings;	
	...Input Terminals;	Front
	...Sense;	2-Wire
	...Output Off;	Normal
	...High Capacitance;	False

"Index";"SMU-1 Time (s)";"SMU-1 Voltage (V)";"SMU-1 Current (A)";"SMU-1 Power (W)"
"15";"2,55697676";"-0,717150330543518";"-3,39961261488497E-05";"2,43803331048467E-05"
"16";"2,73959502";"-0,696950495243073";"-3,30026159645058E-05";"2,30011895407793E-05"
"17";"2,9222243";"-0,676742792129517";"-3,19984319503419E-05";"2,16547081818407E-05"
"18";"3,10485004";"-0,656541049480438";"-3,10004033963196E-05";"2,03530373801366E-05"
"19";"3,28749016";"-0,63634192943573";"-2,99811963486718E-05";"1,90782923313053E-05"
"20";"3,47012266";"-0,616133749485016";"-2,89819054160034E-05";"1,78567300511823E-05"
"21";"3,65276412";"-0,595930159091949";"-2,79667201539269E-05";"1,66662119906097E-05"
"22";"3,83539862";"-0,575760662555695";"-2,69608499365859E-05";"1,55229968225533E-05"
"23";"4,01805582";"-0,555555820465088";"-2,5928660761565E-05";"1,44048184029522E-05"
"24";"4,20067664";"-0,535353064537048";"-2,49078657361679E-05";"1,33345022529348E-05"
"25";"4,38330134";"-0,515146732330322";"-2,38837546930881E-05";"1,23036381859233E-05"
"26";"4,56593704";"-0,494946926832199";"-2,28323988267221E-05";"1,13008256314932E-05"
"27";"4,74858134";"-0,474743038415909";"-2,18000386666972E-05";"1,03494165942121E-05"
"28";"4,93123338";"-0,45453667640686";"-2,07504563149996E-05";"9,43184344734567E-06"
"29";"5,11390298";"-0,434339344501495";"-1,9700260963873E-05";"8,556598433557E-06"
"30";"5,2965698";"-0,414160907268524";"-1,86488668987295E-05";"7,72363163430774E-06"
"31";"5,47924778";"-0,393961101770401";"-1,75887671503006E-05";"6,92929008531544E-06"
"32";"5,6618808";"-0,373756140470505";"-1,65406599990092E-05";"6,18217324206455E-06"
"33";"5,84452762";"-0,353552758693695";"-1,54768094944302E-05";"5,47186869253257E-06"
"34";"6,0271882";"-0,333351373672485";"-1,44261102832388E-05";"4,80896367966843E-06"
"35";"6,20982606";"-0,313141882419586";"-1,33720513986191E-05";"4,18734934677504E-06"
"36";"6,39247478";"-0,292940229177475";"-1,2316749234742E-05";"3,60807134354682E-06"
"37";"6,57513036";"-0,272736757993698";"-1,1281724255241E-05";"3,0769408979533E-06"
"38";"6,75777066";"-0,252524495124817";"-1,02511403383687E-05";"2,5886640384002E-06"
"39";"7,10275134";"-0,23228158056736";"-9,24560117709916E-06";"2,14758285471204E-06"
"40";"7,28538536";"-0,212076723575592";"-8,25206643639831E-06";"1,75007121255946E-06"
"41";"7,46804416";"-0,191913634538651";"-7,30615693100845E-06";"1,40215113113958E-06"
"42";"7,65066974";"-0,171711325645447";"-6,38574783806689E-06";"1,09650522651201E-06"
"43";"7,83330652";"-0,151512145996094";"-5,49776996194851E-06";"8,32978925127681E-07"
"44";"8,01594092";"-0,131314501166344";"-4,64885488327127E-06";"6,10462059991488E-07"
"45";"8,1985966";"-0,11110969632864";"-3,83243013857282E-06";"4,25820148897553E-07"
"46";"8,38126582";"-0,0909099355340004";"-3,0647672701889E-06";"2,78617794959587E-07"
"47";"8,56392358";"-0,0707052946090698";"-2,32646084441512E-06";"1,64493099400837E-07"
"48";"8,74655544";"-0,0505047999322414";"-1,62182152507739E-06";"8,19097716498365E-08"
"49";"9,09551726";"-0,0302896089851856";"-9,46192017181602E-07";"2,86597862253348E-08"
"50";"9,27817938";"-0,0101022208109498";"-2,90448667783494E-07";"2,93417657619506E-09"
"51";"9,46083352";"0,0100994417443871";"3,50554216765886E-07";"3,54040189047633E-09"
"52";"9,643479";"0,0302664767950773";"9,86540271696867E-07";"2,98590982407225E-08"
"53";"10,14188766";"0,0504913963377476";"1,61828381806117E-06";"8,170940964469E-08"
"54";"10,32453956";"0,070688895881176";"2,25845906243194E-06";"1,5964797751615E-07"
"55";"10,50720616";"0,0908895134925842";"2,91969922727731E-06";"2,65370042311908E-07"
"56";"10,68985412";"0,111088298261166";"3,61197885467845E-06";"4,01248584321544E-07"
"57";"10,87250818";"0,131290912628174";"4,33072000305401E-06";"5,68584181538049E-07"
"58";"11,05516342";"0,151487782597542";"5,10655172547558E-06";"7,73580197611947E-07"
"59";"11,23780924";"0,171687170863152";"5,94776201978675E-06";"1,02115443414449E-06"
"60";"11,42044456";"0,191890940070152";"6,85511849951581E-06";"1,31543513316438E-06"
"61";"11,60307394";"0,212068736553192";"7,86848886491498E-06";"1,66866049216538E-06"
"62";"11,78570586";"0,232269629836082";"8,92542811925523E-06";"2,07310588538797E-06"
"63";"11,9683556";"0,252492755651474";"1,01027062555659E-05";"2,55086014200521E-06"
"64";"12,4627256";"0,272726804018021";"1,13838013930945E-05";"3,10466777151455E-06"
"65";"12,64538172";"0,292927831411362";"1,27631010400364E-05";"3,73866750974196E-06"
"66";"12,82803008";"0,313124001026154";"1,42331537063001E-05";"4,45674203573691E-06"
"67";"13,01069066";"0,333325862884521";"1,58510847541038E-05";"5,28357650331733E-06"
"68";"13,1933515";"0,353524744510651";"1,75527129613329E-05";"6,20531836512399E-06"
"69";"13,37599612";"0,373726069927216";"1,93692012544489E-05";"7,23877546245446E-06"
"70";"13,55863218";"0,393925756216049";"2,13112452911446E-05";"8,39504841721985E-06"
"71";"13,741291";"0,414119839668274";"2,32608599617379E-05";"9,63278359790106E-06"
"72";"13,92395024";"0,43432691693306";"2,53674115811009E-05";"1,10177496625915E-05"
"73";"14,10658944";"0,454522341489792";"2,74537342193071E-05";"1,24783355599979E-05"
"74";"14,28923494";"0,474724948406219";"2,96655107376864E-05";"1,40829580543923E-05"
"75";"14,47188222";"0,494924873113632";"3,19913706334773E-05";"1,5833325051505E-05"
"76";"14,65452824";"0,515119671821594";"3,42273197020404E-05";"1,76311656922478E-05"
"77";"14,83716936";"0,535322427749634";"3,65647138096392E-05";"1,95739113665466E-05"
"78";"15,0198154";"0,555519640445709";"3,88554617529735E-05";"2,15849721423638E-05"
"79";"15,2024581";"0,57571804523468";"4,13050693168771E-05";"2,37800737653954E-05"
"80";"15,38509854";"0,59592193365097";"4,36658374383114E-05";"2,60214302807275E-05"
"81";"15,56774936";"0,616117596626282";"4,60877236037049E-05";"2,8395457500691E-05"
"82";"15,75040982";"0,636320888996124";"4,85849268443417E-05";"3,09156038414032E-05"
"83";"15,93305578";"0,656513571739197";"5,0926781113958E-05";"3,34341229663048E-05"
"84";"16,11569046";"0,676712334156036";"5,33768179593608E-05";"3,61207510711009E-05"
"85";"16,29833646";"0,696914970874786";"5,58451247343328E-05";"3,89193034777263E-05"
"86";"16,4809925";"0,717108368873596";"5,8248479035683E-05";"4,17704717906465E-05"
"87";"16,66361936";"0,737309038639069";"6,06442918069661E-05";"4,47135844911413E-05"
"88";"16,8462571";"0,75754302740097";"6,30751019343734E-05";"4,778210367299E-05"
"89";"17,02889414";"0,777741670608521";"6,54610630590469E-05";"5,09117965433528E-05"
"90";"17,21152946";"0,797940194606781";"6,78805736242794E-05";"5,41646381277774E-05"
"91";"17,3941842";"0,818133950233459";"7,02449324307963E-05";"5,74697640534898E-05"
"92";"17,57682658";"0,83833509683609";"7,27209917386062E-05";"6,0964559651201E-05"
"93";"17,75947396";"0,858532905578613";"7,52095438656397E-05";"6,45698682222098E-05"
"94";"17,94210544";"0,878736197948456";"7,7581949881278E-05";"6,81740676681019E-05"
"95";"18,12476138";"0,8989337682724";"8,00907291704789E-05";"7,19962609769028E-05"
"96";"18,30742946";"0,919134199619293";"8,25320894364268E-05";"7,5858065967058E-05"
"97";"18,49007518";"0,939329147338867";"8,48869240144268E-05";"7,97367619546907E-05"
"98";"18,67270492";"0,959526300430298";"8,72983000590466E-05";"8,3765014889511E-05"
"99";"18,85535798";"0,979725539684296";"8,97465361049399E-05";"8,79269735202083E-05"
"100";"19,03801344";"0,999924302101135";"9,23233164940029E-05";"9,23163278129281E-05"

"Min";"0";"-0,999997973442078";"-4,77774046885315E-05";"2,93417657619506E-09"
"Max";"19,03801344";"0,999924302101135";"9,23233164940029E-05";"9,23163278129281E-05"
"Mean";"9,4949139632";"-1,6820933669921E-05";"7,22253465369249E-06";"2,1701302691021E-05"
"StdDev";"5,70354151148297";"0,586071004670269";"3,83589840768111E-05";"2,32442573953897E-05"
"CV";"60,0694385814187%";"-3484176,4207077%";"531,101419599284%";"107,10996351849%"
