	Common Settings;	
	.Source/Sweep Points;	100
	.Repeat;	0
	.Source to Measure Delay;	0,1
	.Measure Window;	20 ms
	.NPLC;	1
	.Channel;	SMU-1
	..Instrument;	My 2450
	...Model;	2450
	...Serial Number;	04644437
	..Source Settings;	
	...Mode;	DC
	...Function;	Voltage Sweep
	...Type;	Linear
	...Dual Sweep;	Disabled
	...Range;	Auto
	...Start;	-1
	...Stop;	1
	...Step;	0,0202020202020202
	...Limit;	0,001
	..Measure Settings;	
	...Voltage;	Measured
	...Current;	True
	...Range;	Auto
	...Minimum Range;	1E-08
	...Resistance;	False
	...Power;	True
	...Auto Zero;	On
	..Instrument Settings;	
	...Input Terminals;	Front
	...Sense;	2-Wire
	...Output Off;	Normal
	...High Capacitance;	False

"Index";"SMU-1 Time (s)";"SMU-1 Voltage (V)";"SMU-1 Current (A)";"SMU-1 Power (W)"
"1";"0";"-0,999996483325958";"-4,77192625112366E-05";"4,77190946981448E-05"
"2";"0,18264914";"-0,979801714420319";"-4,67573663627263E-05";"4,58129477239782E-05"
"3";"0,36528916";"-0,959592163562775";"-4,57522401120514E-05";"4,39034910769669E-05"
"4";"0,54792214";"-0,939388573169708";"-4,47366619482636E-05";"4,2025109035955E-05"
"5";"0,73055616";"-0,919185400009155";"-4,37425078416709E-05";"4,02074745678499E-05"
"6";"0,91319806";"-0,898984551429749";"-4,27645572926849E-05";"3,84446763548561E-05"
"7";"1,09582964";"-0,878780841827393";"-4,18123454437591E-05";"3,67438881278444E-05"
"8";"1,2784551";"-0,858609437942505";"-4,0851464291336E-05";"3,50754527943123E-05"
"9";"1,46108732";"-0,83840674161911";"-3,9861595723778E-05";"3,3420230586511E-05"
"10";"1,6437216";"-0,818202555179596";"-3,88701737392694E-05";"3,1803675473745E-05"
"11";"1,82635958";"-0,798002541065216";"-3,79048833565321E-05";"3,02481932372932E-05"
"12";"2,00899672";"-0,777799189090729";"-3,69287008652464E-05";"2,87231135871627E-05"
"13";"2,19164116";"-0,757592618465424";"-3,5930050216848E-05";"2,72203408253761E-05"
"14";"2,3742878";"-0,737357914447784";"-3,49589972756803E-05";"2,57772933223814E-05"
"15";"2,55692034";"-0,717149794101715";"-3,39610924129374E-05";"2,43551904314074E-05"
"16";"2,73955424";"-0,69695109128952";"-3,29693175444845E-05";"2,29780018416992E-05"
"17";"2,92216714";"-0,676743805408478";"-3,19794380629901E-05";"2,16418866095726E-05"
"18";"3,10479076";"-0,656541228294373";"-3,09914139506873E-05";"2,03471409817636E-05"
"19";"3,28742698";"-0,636342704296112";"-2,99715302389814E-05";"1,90721646041661E-05"
"20";"3,47006704";"-0,616134345531464";"-2,89553554466693E-05";"1,78403889777645E-05"
"21";"3,65271026";"-0,595931768417358";"-2,79624055110617E-05";"1,66636857654103E-05"
"22";"3,83535614";"-0,575761556625366";"-2,69387710432056E-05";"1,55103087494104E-05"
"23";"4,01800342";"-0,555555164813995";"-2,5916449885699E-05";"1,43980175876431E-05"
"24";"4,20062524";"-0,535354554653168";"-2,48854830715572E-05";"1,33225567071025E-05"
"25";"4,3832484";"-0,515146791934967";"-2,3859891371103E-05";"1,22913464957405E-05"
"26";"4,56587296";"-0,494948446750641";"-2,28320550377248E-05";"1,1300690177047E-05"
"27";"4,74851438";"-0,474743187427521";"-2,17918568523601E-05";"1,03455355820537E-05"
"28";"4,93114558";"-0,454537779092789";"-2,07464381674072E-05";"9,43003992869912E-06"
"29";"5,11378866";"-0,434340924024582";"-1,970743687707E-05";"8,5597463433427E-06"
"30";"5,29645122";"-0,414162635803223";"-1,86466986633604E-05";"7,72276586744579E-06"
"31";"5,47910704";"-0,393960803747177";"-1,7584685338079E-05";"6,9276767694308E-06"
"32";"5,66174814";"-0,373757600784302";"-1,65410074259853E-05";"6,18232725009158E-06"
"33";"5,84439788";"-0,353553175926208";"-1,54747631313512E-05";"5,47115165179502E-06"
"34";"6,02705218";"-0,333351671695709";"-1,44197865665774E-05";"4,8068599574639E-06"
"35";"6,20969014";"-0,313141733407974";"-1,33736921270611E-05";"4,18786113473248E-06"
"36";"6,39234758";"-0,292942553758621";"-1,23234704005881E-05";"3,61006889031706E-06"
"37";"6,57499216";"-0,272737413644791";"-1,12890520540532E-05";"3,07894685972387E-06"
"38";"6,75763836";"-0,252525687217712";"-1,02650710687158E-05";"2,59219412596611E-06"
"39";"7,1026146";"-0,232283115386963";"-9,25383574212901E-06";"2,14950979546095E-06"
