	Common Settings;	
	.Source/Sweep Points;	100
	.Repeat;	0
	.Source to Measure Delay;	0,1
	.Measure Window;	20 ms
	.NPLC;	1
	.Channel;	SMU-1
	..Instrument;	My 2450
	...Model;	2450
	...Serial Number;	04644437
	..Source Settings;	
	...Mode;	DC
	...Function;	Voltage Sweep
	...Type;	Linear
	...Dual Sweep;	Disabled
	...Range;	Auto
	...Start;	-1
	...Stop;	1
	...Step;	0,0202020202020202
	...Limit;	0,001
	..Measure Settings;	
	...Voltage;	Measured
	...Current;	True
	...Range;	Auto
	...Minimum Range;	1E-08
	...Resistance;	False
	...Power;	True
	...Auto Zero;	On
	..Instrument Settings;	
	...Input Terminals;	Front
	...Sense;	2-Wire
	...Output Off;	Normal
	...High Capacitance;	False

"Index";"SMU-1 Time (s)";"SMU-1 Voltage (V)";"SMU-1 Current (A)";"SMU-1 Power (W)"
"17";"2,92229028";"-0,676744520664215";"-3,21441657433752E-05";"2,17533880381515E-05"
"18";"3,10495272";"-0,656542062759399";"-3,11325238726567E-05";"2,04398114422603E-05"
"19";"3,2876141";"-0,636342525482178";"-3,01121472148225E-05";"1,91616398063713E-05"
"20";"3,47027956";"-0,616132616996765";"-2,90927218884462E-05";"1,79249748726875E-05"
"21";"3,65294836";"-0,595931708812714";"-2,80898420896847E-05";"1,67396275967851E-05"
"22";"3,83561708";"-0,575761258602142";"-2,70600230578566E-05";"1,55801129335945E-05"
"23";"4,01827724";"-0,55555522441864";"-2,60245724348351E-05";"1,4458087179434E-05"
"24";"4,20093552";"-0,535354852676392";"-2,49933491431875E-05";"1,33803107484408E-05"
"25";"4,38357726";"-0,515147149562836";"-2,3944443455548E-05";"1,23349117939941E-05"
"26";"4,5662295";"-0,494948625564575";"-2,29124543693615E-05";"1,13404877984265E-05"
"27";"4,74889268";"-0,474744915962219";"-2,18647383007919E-05";"1,03801733471454E-05"
"28";"4,93154202";"-0,454538404941559";"-2,07892171601998E-05";"9,44949760798089E-06"
"29";"5,11420922";"-0,434339135885239";"-1,97656663658563E-05";"8,58500244954195E-06"
"30";"5,29688108";"-0,414163202047348";"-1,87036876013735E-05";"7,74637914707814E-06"
"31";"5,47954722";"-0,393961250782013";"-1,76345747604501E-05";"6,94733912963582E-06"
"32";"5,66220062";"-0,373757094144821";"-1,65672681760043E-05";"6,19213401138134E-06"
"33";"5,84485346";"-0,353553026914597";"-1,54988720169058E-05";"5,47967311533899E-06"
"34";"6,02749874";"-0,333352625370026";"-1,44457962960587E-05";"4,81554412085176E-06"
"35";"6,21015798";"-0,313141405582428";"-1,33808198370389E-05";"4,19008873161559E-06"
"36";"6,39280386";"-0,292942732572556";"-1,23357067423058E-05";"3,61365564130475E-06"
"37";"6,57546864";"-0,272737830877304";"-1,12842699309113E-05";"3,07764730399072E-06"
"38";"6,75813942";"-0,252526938915253";"-1,02539934232482E-05";"2,58940957082999E-06"
"39";"7,10311392";"-0,232285365462303";"-9,25500171433669E-06";"2,14980145556894E-06"
"40";"7,28576224";"-0,212076425552368";"-8,26512587082107E-06";"1,75283835142414E-06"
"41";"7,46838598";"-0,191916778683662";"-7,31519503460731E-06";"1,40390866648456E-06"
"42";"7,65103574";"-0,17171111702919";"-6,3877550928737E-06";"1,09684856230624E-06"
"43";"7,83369066";"-0,151516959071159";"-5,49898868484888E-06";"8,33190043495017E-07"
"44";"8,01634524";"-0,131315186619759";"-4,64341383121791E-06";"6,09750753799149E-07"
"45";"8,1990157";"-0,111111432313919";"-3,82334519599681E-06";"4,24817360957747E-07"
"46";"8,38168326";"-0,0909123122692108";"-3,04940886053373E-06";"2,77228810565341E-07"
"47";"8,56434636";"-0,0707050263881683";"-2,30919818022812E-06";"1,6327191826854E-07"
"48";"8,74699054";"-0,0505096428096294";"-1,59768296725815E-06";"8,06983959992381E-08"
"49";"9,09595514";"-0,030297601595521";"-9,13320263862261E-07";"2,76714134836149E-08"
"50";"9,2786156";"-0,0101064098998904";"-2,52036841175141E-07";"2,54718762678955E-09"
"51";"9,46126802";"0,0100979590788484";"3,96739011421232E-07";"4,00625430231436E-09"
"52";"9,95971812";"0,0302926618605852";"1,03715035493224E-06";"3,14180450005482E-08"
"53";"10,14237016";"0,0504886358976364";"1,68008045875467E-06";"8,48249705607987E-08"
"54";"10,32503648";"0,0706859678030014";"2,32983165915357E-06";"1,64686405645343E-07"
"55";"10,50769694";"0,090887576341629";"2,99997645925032E-06";"2,72660589463203E-07"
"56";"10,69034702";"0,111085385084152";"3,70611724065384E-06";"4,11695460845047E-07"
"57";"10,87301652";"0,131286561489105";"4,43037060904317E-06";"5,8164812338367E-07"
"58";"11,05565428";"0,151482075452805";"5,22495065524708E-06";"7,9148636939532E-07"
"59";"11,23830962";"0,171685114502907";"6,06533467362169E-06";"1,04132767793919E-06"
"60";"11,42095534";"0,191884860396385";"6,98592702974565E-06";"1,34049363284208E-06"
"61";"11,60360104";"0,212070539593697";"7,99643294158159E-06";"1,69580784874602E-06"
"62";"11,7862381";"0,232263669371605";"9,09559821593575E-06";"2,11257701676306E-06"
"63";"11,96889558";"0,252472639083862";"1,03000875242287E-05";"2,60049028003679E-06"
"64";"12,46326328";"0,272726953029633";"1,16076143967803E-05";"3,16570930637678E-06"
"65";"12,64592512";"0,292924970388412";"1,30121779875481E-05";"3,81159185169127E-06"
"66";"12,82857156";"0,313122004270554";"1,45168851304334E-05";"4,54555616780669E-06"
"67";"13,01121798";"0,333324700593948";"1,61609659699025E-05";"5,38684914322673E-06"
"68";"13,1938844";"0,353523403406143";"1,78769514604937E-05";"6,31992072284017E-06"
"69";"13,37653182";"0,373723655939102";"1,9706409148057E-05";"7,36475127224363E-06"
"70";"13,55918886";"0,393925040960312";"2,16641383303795E-05";"8,53404657916461E-06"
"71";"13,74184468";"0,414120733737946";"2,36251744354377E-05";"9,7836745718904E-06"
"72";"13,92448804";"0,434323459863663";"2,56670191447483E-05";"1,1147788559334E-05"
"73";"14,10715676";"0,454523533582687";"2,78504303423688E-05";"1,2658676011012E-05"
"74";"14,28980116";"0,474722564220428";"3,00724095723126E-05";"1,42760513844552E-05"
"75";"14,47244368";"0,494925379753113";"3,23304193443619E-05";"1,60011450715857E-05"
"76";"14,65510748";"0,515116572380066";"3,46148663084023E-05";"1,78306912861784E-05"
"77";"14,83777036";"0,535320639610291";"3,70258967450354E-05";"1,98207267276969E-05"
"78";"15,02041624";"0,555516481399536";"3,93719492421951E-05";"2,18717667088654E-05"
"79";"15,203067";"0,575718343257904";"4,18131567130331E-05";"2,40726013092105E-05"
"80";"15,3857159";"0,595921874046326";"4,41935044364072E-05";"2,63358759844184E-05"
"81";"15,56837072";"0,616115152835846";"4,66935962322168E-05";"2,87686321790675E-05"
"82";"15,7510262";"0,636322140693665";"4,91674218210392E-05";"3,1286319105552E-05"
"83";"15,93365622";"0,65651148557663";"5,15456958964933E-05";"3,3840341388088E-05"
"84";"16,11629544";"0,676713168621063";"5,38358071935363E-05";"3,64313996712106E-05"
"85";"16,29893106";"0,696913957595825";"5,6352455430897E-05";"3,92728127345887E-05"
"86";"16,4815892";"0,717107236385345";"5,87539652769919E-05";"4,21328936664642E-05"
"87";"16,6642524";"0,737307965755463";"6,11810246482491E-05";"4,51092568262354E-05"
"88";"16,84690848";"0,757542729377747";"6,360441329889E-05";"4,81830608509114E-05"
"89";"17,02955254";"0,777741193771362";"6,58290373394266E-05";"5,11979540851852E-05"
"90";"17,21219334";"0,797941267490387";"6,84042170178145E-05";"5,45825476288824E-05"
"91";"17,39483818";"0,818135976791382";"7,0752743340563E-05";"5,78853647836015E-05"
"92";"17,57746096";"0,83833247423172";"7,30676038074307E-05";"6,12549450860664E-05"
"93";"17,7600973";"0,858534753322601";"7,55590372136794E-05";"6,48700593755395E-05"
"94";"17,9427361";"0,878734946250916";"7,78795147198252E-05";"6,8435451181373E-05"
"95";"18,12538452";"0,898933529853821";"8,04161027190275E-05";"7,22887310743029E-05"
"96";"18,30802152";"0,919137120246887";"8,27762050903402E-05";"7,6082682771701E-05"
"97";"18,4906472";"0,939326345920563";"8,51968216011301E-05";"8,00276191186356E-05"
"98";"18,67329032";"0,959527492523193";"8,77706042956561E-05";"8,42183078570563E-05"
"99";"18,85592682";"0,979724705219269";"9,01735329534858E-05";"8,83452379914339E-05"
"100";"19,03857734";"0,999921083450317";"9,27323635551147E-05";"9,2725045436939E-05"

"Min";"0";"-0,999996662139893";"-4,80560629512183E-05";"2,54718762678955E-09"
"Max";"19,03857734";"0,999921083450317";"9,27323635551147E-05";"9,2725045436939E-05"
"Mean";"9,4984628818";"-1,7963554710152E-05";"7,34292612463605E-06";"2,18383985370013E-05"
"StdDev";"5,70391498130177";"0,586070809177379";"3,85869907035296E-05";"2,33600242057028E-05"
"CV";"60,0509266844748%";"-3262554,759533%";"525,49882769578%";"106,967661415847%"
