	Common Settings;	
	.Source/Sweep Points;	100
	.Repeat;	0
	.Source to Measure Delay;	0,1
	.Measure Window;	20 ms
	.NPLC;	1
	.Channel;	SMU-1
	..Instrument;	My 2450
	...Model;	2450
	...Serial Number;	04644437
	..Source Settings;	
	...Mode;	DC
	...Function;	Voltage Sweep
	...Type;	Linear
	...Dual Sweep;	Disabled
	...Range;	Auto
	...Start;	-1
	...Stop;	1
	...Step;	0,0202020202020202
	...Limit;	0,001
	..Measure Settings;	
	...Voltage;	Measured
	...Current;	True
	...Range;	Auto
	...Minimum Range;	1E-08
	...Resistance;	False
	...Power;	True
	...Auto Zero;	On
	..Instrument Settings;	
	...Input Terminals;	Front
	...Sense;	2-Wire
	...Output Off;	Normal
	...High Capacitance;	False

"Index";"SMU-1 Time (s)";"SMU-1 Voltage (V)";"SMU-1 Current (A)";"SMU-1 Power (W)"
"1";"0";"-0,999995231628418";"-4,81037677673157E-05";"4,81035383906765E-05"
"2";"0,18266584";"-0,97979998588562";"-4,70490158477332E-05";"4,60986250635413E-05"
"3";"0,36530232";"-0,959590196609497";"-4,60357005067635E-05";"4,41754069003411E-05"
"4";"0,54793594";"-0,939389586448669";"-4,49915387434885E-05";"4,22645829739349E-05"
"5";"0,73058632";"-0,919185876846313";"-4,40347430412658E-05";"4,0476113894088E-05"
"6";"0,91321738";"-0,898983776569366";"-4,30542386311572E-05";"3,87050620419564E-05"
"7";"1,09583766";"-0,878779590129852";"-4,20514734287281E-05";"3,6953976584054E-05"
"8";"1,27846212";"-0,858608961105347";"-4,10928223573137E-05";"3,52826655130997E-05"
"9";"1,4610937";"-0,83840674161911";"-4,00791395804845E-05";"3,36026208225715E-05"
"10";"1,6437335";"-0,818203091621399";"-3,90939349017572E-05";"3,19867784002634E-05"
"11";"1,82636758";"-0,798003494739532";"-3,8101636164356E-05";"3,04052388144503E-05"
"12";"2,00900258";"-0,777798116207123";"-3,70682537322864E-05";"2,883161792406E-05"
"13";"2,19165046";"-0,757591485977173";"-3,60816520696972E-05";"2,73351524079932E-05"
"14";"2,3742976";"-0,737357914447784";"-3,50936388713308E-05";"2,58765723685482E-05"
"15";"2,55693718";"-0,717150807380676";"-3,40597398462705E-05";"2,44259699299287E-05"
"16";"2,73959696";"-0,696950137615204";"-3,3071541110985E-05";"2,30492151284479E-05"
"17";"2,92224966";"-0,676743865013123";"-3,2044314139057E-05";"2,16857930021601E-05"
"18";"3,10490694";"-0,656541645526886";"-3,10439172608312E-05";"2,03816245220266E-05"
"19";"3,28756616";"-0,636341452598572";"-3,00262254313566E-05";"1,91069319070416E-05"
"20";"3,47022634";"-0,61613392829895";"-2,89936033368576E-05";"1,78639427194796E-05"
"21";"3,65289696";"-0,595932602882385";"-2,79698215308599E-05";"1,66681285470411E-05"
"22";"3,83556694";"-0,575759649276733";"-2,69107003987301E-05";"1,54940954233641E-05"
"23";"4,01822936";"-0,555554270744324";"-2,59081625699764E-05";"1,43933903628886E-05"
"24";"4,20088178";"-0,535354018211365";"-2,48738870141096E-05";"1,33163353615391E-05"
"25";"4,38351728";"-0,515145659446716";"-2,38246775552398E-05";"1,22731792302994E-05"
"26";"4,56617932";"-0,494948148727417";"-2,27836644626223E-05";"1,12767325470015E-05"
"27";"4,74882798";"-0,474743336439133";"-2,17299675568938E-05";"1,03161572986739E-05"
"28";"4,93147468";"-0,454539448022842";"-2,06739259738242E-05";"9,39711490060717E-06"
"29";"5,11413452";"-0,434339195489883";"-1,96215023606783E-05";"8,52238754963985E-06"
"30";"5,29679702";"-0,414163529872894";"-1,85482695087558E-05";"7,68201677278006E-06"
"31";"5,47946572";"-0,393961429595947";"-1,74973829416558E-05";"6,89329399788247E-06"
"32";"5,66210676";"-0,373756766319275";"-1,64185712492326E-05";"6,1365520976958E-06"
"33";"5,84476018";"-0,353551715612411";"-1,53554265125422E-05";"5,4289373874696E-06"
"34";"6,02742786";"-0,333351045846939";"-1,43020861287368E-05";"4,76761536880743E-06"
"35";"6,2100657";"-0,313141107559204";"-1,3230260265118E-05";"4,14293835271557E-06"
"36";"6,39273544";"-0,292940020561218";"-1,21877392302849E-05";"3,57027658071443E-06"
"37";"6,57539648";"-0,272736370563507";"-1,11169392766897E-05";"3,03199367009924E-06"
"38";"6,75804358";"-0,252523899078369";"-1,01008727142471E-05";"2,55071176189598E-06"
"39";"7,10303736";"-0,232282966375351";"-9,07661797100445E-06";"2,10834374696073E-06"
"40";"7,28568636";"-0,212076425552368";"-8,10581968835322E-06";"1,71905326567796E-06"
"41";"7,46832994";"-0,191914603114128";"-7,16879867468379E-06";"1,37579715245703E-06"
"42";"7,65096236";"-0,171712666749954";"-6,23019741397002E-06";"1,06980381233146E-06"
"43";"7,83360432";"-0,151509255170822";"-5,35876142748748E-06";"8,1190195251676E-07"
"44";"8,01625152";"-0,131314992904663";"-4,4886405703437E-06";"5,89425804646266E-07"
"45";"8,19891294";"-0,111107274889946";"-3,68706560038845E-06";"4,09659811199623E-07"
"46";"8,38156962";"-0,0909122377634048";"-2,92052027361933E-06";"2,65511033508125E-07"
"47";"8,56422838";"-0,0707076340913773";"-2,17334240915079E-06";"1,53671899821506E-07"
"48";"8,7468693";"-0,0505083985626698";"-1,47364539770933E-06";"7,4431469087547E-08"
"49";"9,09584784";"-0,0302928350865841";"-7,84990334068425E-07";"2,37795827344974E-08"
"50";"9,2785152";"-0,010101662017405";"-1,28940513377529E-07";"1,30251348649049E-09"
"51";"9,46118602";"0,0101032331585884";"5,40555333827797E-07";"5,46135657278082E-09"
"52";"9,95960062";"0,0302882678806782";"1,15775299036613E-06";"3,50663327118657E-08"
"53";"10,14224562";"0,0504923388361931";"1,81504401552957E-06";"9,16458174347233E-08"
"54";"10,32490926";"0,0706837549805641";"2,46814465754142E-06";"1,74457732230246E-07"
"55";"10,50756342";"0,0908887162804604";"3,16682485390629E-06";"2,87828645656599E-07"
"56";"10,69021882";"0,111084096133709";"3,85835164706805E-06";"4,28601505280561E-07"
"57";"10,8728937";"0,131287768483162";"4,59597413282609E-06";"6,03395187905072E-07"
"58";"11,05553654";"0,151484504342079";"5,39753818884492E-06";"8,17643397204616E-07"
"59";"11,2381715";"0,171683877706528";"6,26182372798212E-06";"1,07505417913472E-06"
"60";"11,42081344";"0,191891118884087";"7,24056462786393E-06";"1,38940004779335E-06"
