	Common Settings;	
	.Source/Sweep Points;	100
	.Repeat;	0
	.Source to Measure Delay;	0,1
	.Measure Window;	20 ms
	.NPLC;	1
	.Channel;	SMU-1
	..Instrument;	My 2450
	...Model;	2450
	...Serial Number;	04644437
	..Source Settings;	
	...Mode;	DC
	...Function;	Voltage Sweep
	...Type;	Linear
	...Dual Sweep;	Disabled
	...Range;	Auto
	...Start;	-1
	...Stop;	1
	...Step;	0,0202020202020202
	...Limit;	0,001
	..Measure Settings;	
	...Voltage;	Measured
	...Current;	True
	...Range;	Auto
	...Minimum Range;	1E-08
	...Resistance;	False
	...Power;	True
	...Auto Zero;	On
	..Instrument Settings;	
	...Input Terminals;	Front
	...Sense;	2-Wire
	...Output Off;	Normal
	...High Capacitance;	False

"Index";"SMU-1 Time (s)";"SMU-1 Voltage (V)";"SMU-1 Current (A)";"SMU-1 Power (W)"
"59";"11,2382262";"0,171685352921486";"6,7220180426375E-06";"1,15407203999482E-06"
"60";"11,42087608";"0,191886931657791";"7,69375219533686E-06";"1,47633050169858E-06"
"61";"11,60351322";"0,212070539593697";"8,75814930623164E-06";"1,8573454492147E-06"
"62";"11,78616116";"0,232263147830963";"1,00340976132429E-05";"2,33055109729495E-06"
"63";"12,28056584";"0,252519845962524";"1,14318791020196E-05";"2,88677634990419E-06"
"64";"12,46322096";"0,272725462913513";"1,28539777506376E-05";"3,50560703232263E-06"
"65";"12,64588436";"0,292926639318466";"1,43455490615452E-05";"4,2021934757766E-06"
"66";"12,82853052";"0,313124090433121";"1,61444659170229E-05";"5,05522120579631E-06"
"67";"13,01119194";"0,333326131105423";"1,79368616954889E-05";"5,97882471313038E-06"
"68";"13,19385918";"0,353523641824722";"2,00009817490354E-05";"7,0708199079888E-06"
"69";"13,37651644";"0,373726487159729";"2,19110934267519E-05";"8,18875597620862E-06"
"70";"13,55915532";"0,393922656774521";"2,40167519223178E-05";"9,460742724334E-06"
"71";"13,74182604";"0,414120018482208";"2,63926503976109E-05";"1,09297248704531E-05"
"72";"13,92447694";"0,434324443340302";"2,86556696664775E-05";"1,24458577764364E-05"
"73";"14,1071415";"0,454521715641022";"3,12518714054022E-05";"1,4204654208176E-05"
"74";"14,28980816";"0,474723666906357";"3,36544871970546E-05";"1,59765815700388E-05"
"75";"14,47244224";"0,49492546916008";"3,61520687874872E-05";"1,78925796057546E-05"
"76";"14,6550822";"0,515117347240448";"3,89057167922147E-05";"2,00410096264938E-05"
"77";"14,83772988";"0,535320281982422";"4,15111062466167E-05";"2,22217371013411E-05"
"78";"15,0203768";"0,555518209934235";"4,43140779680107E-05";"2,46172772676754E-05"
"79";"15,20301086";"0,575718283653259";"4,69239457743242E-05";"2,70149735234326E-05"
"80";"15,38565802";"0,595921993255615";"4,95078893436585E-05";"2,95028400995514E-05"
"81";"15,56831296";"0,616114735603333";"5,23510534549132E-05";"3,22542554579298E-05"
"82";"15,75096768";"0,636322736740112";"5,48809221072588E-05";"3,49219785501119E-05"
"83";"15,93359498";"0,656511425971985";"5,76110905967653E-05";"3,78223392394836E-05"
"84";"16,11623754";"0,676709771156311";"6,03475818934385E-05";"4,08377983329455E-05"
"85";"16,2988966";"0,696912944316864";"6,29811984254047E-05";"4,38924124312534E-05"
"86";"16,48155438";"0,717106103897095";"6,55420299153775E-05";"4,70005897141232E-05"
"87";"16,66419576";"0,737310409545898";"6,80532248225063E-05";"5,01763510648012E-05"
"88";"16,8468527";"0,757542133331299";"7,06803693901747E-05";"5,35433578124772E-05"
"89";"17,0294997";"0,777742147445679";"7,32526750653051E-05";"5,69716928114309E-05"
"90";"17,2121518";"0,797933876514435";"7,58168825996108E-05";"6,04968590379473E-05"
"91";"17,39480038";"0,818132042884827";"7,83529103500769E-05";"6,41030266106801E-05"
"92";"17,57744362";"0,838327765464783";"8,07655087555759E-05";"6,77079684816883E-05"
"93";"17,76007828";"0,858531713485718";"8,34281963761896E-05";"7,1625752387873E-05"
"94";"17,94270952";"0,878734111785889";"8,59370920807123E-05";"7,55158542790069E-05"
"95";"18,12535692";"0,898933053016663";"8,84239780134521E-05";"7,94872365155108E-05"
"96";"18,30801458";"0,919133961200714";"9,10340968403034E-05";"8,36725300331575E-05"
"97";"18,49063906";"0,939325332641602";"9,34540294110775E-05";"8,77837372632584E-05"
"98";"18,67327138";"0,959529399871826";"9,60145698627457E-05";"9,21288025993519E-05"
"99";"18,8559247";"0,979716539382935";"9,86611994449049E-05";"9,66600088915318E-05"
"100";"19,03856442";"0,999922335147858";"0,00010114395263372";"0,000101136097303594"

"Min";"0";"-0,999996542930603";"-4,92379913339391E-05";"-1,21185368306473E-09"
"Max";"19,03856442";"0,999922335147858";"0,00010114395263372";"0,000101136097303594"
"Mean";"9,5031923366";"-1,74017064274889E-05";"9,39922261082415E-06";"2,33920610509599E-05"
"StdDev";"5,70457311540116";"0,586070526618506";"4,14847329735309E-05";"2,55447666410949E-05"
"CV";"60,0279665332136%";"-3367891,12642831%";"441,363447714889%";"109,202718757639%"
